Date,Price
2021/3/3 00:00,12997.75
2021/3/2 00:00,13358.79
2021/3/1 00:00,13588.83
2021/2/26 00:00,13192.35
2021/2/25 00:00,13119.43
2021/2/24 00:00,13597.97
2021/2/23 00:00,13465.2
2021/2/22 00:00,13533.05
2021/2/19 00:00,13874.47
2021/2/18 00:00,13865.36
2021/2/17 00:00,13965.5
2021/2/16 00:00,14047.5
2021/2/12 00:00,14095.47
2021/2/11 00:00,14025.77
2021/2/10 00:00,13972.53
2021/2/9 00:00,14007.7
2021/2/8 00:00,13987.64
2021/2/5 00:00,13856.3
2021/2/4 00:00,13777.74
2021/2/3 00:00,13610.54
2021/2/2 00:00,13612.78
2021/2/1 00:00,13403.39
2021/1/29 00:00,13070.69
2021/1/28 00:00,13337.16
2021/1/27 00:00,13270.6
2021/1/26 00:00,13626.07
2021/1/25 00:00,13635.99
2021/1/22 00:00,13543.06
2021/1/21 00:00,13530.92
2021/1/20 00:00,13457.25
2021/1/19 00:00,13197.18
2021/1/15 00:00,12998.5
2021/1/14 00:00,13112.64
2021/1/13 00:00,13128.95
2021/1/12 00:00,13072.43
2021/1/11 00:00,13036.43
2021/1/8 00:00,13201.98
